id,keywords
103008,"[{'id':1348,'name':'animator'},{'id':11345,'name':'comic-con'},{'id':14893,'name':'art'},{'id':187056,'name':'woman director'}]"
472424,"[{'id':1731,'name':'writing'},{'id':3490,'name':'pop star'},{'id':4048,'name':'musician'},{'id':6027,'name':'music'},{'id':220529,'name':'super bowl'}]"
16275,"[{'id':9716,'name':'stand-up comedy'}]"
303854,"[{'id':237,'name':'gay'},{'id':158718,'name':'lgbt'},{'id':190605,'name':'asian lgbt'}]"
346648,"[{'id':212,'name':'london'},{'id':818,'name':'based on novel or book'},{'id':9663,'name':'sequel'},{'id':10468,'name':'bear'},{'id':13008,'name':'train'},{'id':15101,'name':'based on children's book'},{'id':18165,'name':'animal'},{'id':155507,'name':'aging actor'}]"
475759,"[{'id':1721,'name':'fight'},{'id':3096,'name':'book'},{'id':4565,'name':'dystopia'},{'id':12190,'name':'cyberpunk'},{'id':154846,'name':'farmer'},{'id':214549,'name':'short'},{'id':238703,'name':'haggling'}]"
4835,"[{'id':13027,'name':'wedding'},{'id':14534,'name':'relationship'}]"
402897,"[{'id':407,'name':'dictator'},{'id':1773,'name':'socialism'},{'id':2139,'name':'russia'},{'id':4630,'name':'chaos'},{'id':5565,'name':'biography'},{'id':8201,'name':'satire'},{'id':9672,'name':'based on a true story'},{'id':9682,'name':'history'},{'id':10123,'name':'dark comedy'},{'id':15203,'name':'dry humour'},{'id':34079,'name':'death'},{'id':162365,'name':'military'},{'id':169086,'name':'political satire'},{'id':197606,'name':'regime'},{'id':208611,'name':'1950s'}]"
339877,"[{'id':437,'name':'painter'},{'id':207928,'name':'19th century'},{'id':232244,'name':'controversial artist'}]"
480409,"[{'id':9716,'name':'stand-up comedy'}]"
353486,"[{'id':282,'name':'video game'},{'id':9663,'name':'sequel'},{'id':10787,'name':'jungle'},{'id':18249,'name':'game'},{'id':157155,'name':'explorer'},{'id':237523,'name':'zoologist'},{'id':246466,'name':'based on young adult novel'}]"
298718,"[{'id':9716,'name':'stand-up comedy'}]"
429733,"[{'id':1435,'name':'scissors'},{'id':1438,'name':'office'},{'id':1470,'name':'s.w.a.t.'},{'id':2150,'name':'cocaine'},{'id':6149,'name':'police'},{'id':6898,'name':'quarantine'},{'id':8632,'name':'business consultant'},{'id':9826,'name':'murder'},{'id':14819,'name':'violence'},{'id':14964,'name':'drugs'},{'id':15068,'name':'one day'},{'id':18326,'name':'fired from the job'},{'id':188957,'name':'virus'}]"
337556,"[{'id':818,'name':'based on novel or book'},{'id':4379,'name':'time travel'},{'id':9663,'name':'sequel'},{'id':188237,'name':'teenage romance'},{'id':208675,'name':'gwendolyn shepherd'}]"
429189,"[{'id':279,'name':'usa'},{'id':515,'name':'women'},{'id':9273,'name':'coney island'},{'id':165142,'name':'ferris wheel'}]"
396493,"[{'id':9663,'name':'sequel'},{'id':9826,'name':'murder'},{'id':10714,'name':'serial killer'},{'id':163053,'name':'found footage'},{'id':237379,'name':'remote location'}]"
353575,[]
413362,"[{'id':9826,'name':'murder'},{'id':10909,'name':'lawyer'},{'id':11243,'name':'african american'},{'id':11435,'name':'briefcase'},{'id':12670,'name':'los angeles'},{'id':33519,'name':'courtroom'},{'id':163116,'name':'civil rights'}]"
399404,"[{'id':1956,'name':'world war ii'},{'id':5565,'name':'biography'},{'id':7033,'name':'london underground'},{'id':9672,'name':'based on a true story'},{'id':159862,'name':'british history'},{'id':197413,'name':'dunkirk'}]"
181808,"[{'id':2321,'name':'bunker'},{'id':2902,'name':'space battle'},{'id':3837,'name':'failure'},{'id':6066,'name':'defeat'},{'id':9663,'name':'sequel'},{'id':10842,'name':'good vs evil'},{'id':156395,'name':'imax'},{'id':161176,'name':'space opera'},{'id':178710,'name':'stormtrooper'},{'id':202396,'name':'military operation'},{'id':236175,'name':'part of trilogy'}]"
431530,"[{'id':207317,'name':'christmas'}]"
399055,"[{'id':2106,'name':'cold war'},{'id':2672,'name':'baltimore'},{'id':3205,'name':'fairy tale'},{'id':6086,'name':'government'},{'id':6152,'name':'supernatural'},{'id':10124,'name':'laboratory'},{'id':13014,'name':'orphan'},{'id':14558,'name':'bathtub'},{'id':14760,'name':'scientist'},{'id':156702,'name':'capture'},{'id':188953,'name':'sign language'},{'id':208992,'name':'1960s'},{'id':241941,'name':'fishman'},{'id':241942,'name':'amphibious creature'}]"
396371,"[{'id':242,'name':'new york'},{'id':383,'name':'poker'},{'id':395,'name':'gambling'},{'id':1812,'name':'fbi'},{'id':2070,'name':'olympic games'},{'id':5565,'name':'biography'},{'id':5638,'name':'arrest'},{'id':6148,'name':'court'},{'id':6562,'name':'celebrity'},{'id':8045,'name':'russian mafia'},{'id':9672,'name':'based on a true story'},{'id':9849,'name':'beating'},{'id':10456,'name':'athlete'},{'id':10909,'name':'lawyer'},{'id':11038,'name':'trial'},{'id':11322,'name':'female protagonist'},{'id':12670,'name':'los angeles'},{'id':33519,'name':'courtroom'},{'id':157168,'name':'ice skating'},{'id':159558,'name':'snow skiing'},{'id':166531,'name':'card playing'},{'id':167615,'name':'hotel suite'},{'id':167925,'name':'employer employee relationship'},{'id':227897,'name':'cleavage'},{'id':227945,'name':'high stakes'},{'id':231149,'name':'mob'},{'id':240303,'name':'father daughter relationship'},{'id':247627,'name':'crime'}]"
406997,"[{'id':3011,'name':'exclusion'},{'id':3335,'name':'halloween'},{'id':6733,'name':'bullying'},{'id':9273,'name':'coney island'},{'id':10360,'name':'prejudice'},{'id':10873,'name':'school'},{'id':13035,'name':'middle school'},{'id':15101,'name':'based on children's book'},{'id':18035,'name':'family'},{'id':195593,'name':'physical disability'},{'id':239831,'name':'treacher collins syndrome'}]"
419680,"[{'id':65,'name':'holiday'},{'id':9663,'name':'sequel'},{'id':207317,'name':'christmas'}]"
469019,[]
371638,"[{'id':818,'name':'based on novel or book'},{'id':931,'name':'jealousy'},{'id':2356,'name':'immigrant'},{'id':3734,'name':'ambition'},{'id':5565,'name':'biography'},{'id':9672,'name':'based on a true story'},{'id':9817,'name':'behind the scenes'},{'id':10617,'name':'disaster'},{'id':12396,'name':'hollywood'},{'id':33513,'name':'desire'},{'id':181050,'name':'wealthy man'},{'id':187291,'name':'strange behavior'},{'id':198141,'name':'strange person'},{'id':208275,'name':'socially awkward'},{'id':220378,'name':'film production'}]"
446354,"[{'id':917,'name':'journalism'},{'id':918,'name':'newspaper'},{'id':1228,'name':'1970s'},{'id':2957,'name':'vietnam war'},{'id':5565,'name':'biography'},{'id':6078,'name':'politics'},{'id':9376,'name':'richard nixon'},{'id':9672,'name':'based on a true story'},{'id':11771,'name':'pentagon papers'},{'id':162300,'name':'government cover-up'},{'id':188994,'name':'publisher'}]"
363444,[]
316029,"[{'id':291,'name':'circus'},{'id':4344,'name':'musical'},{'id':5565,'name':'biography'},{'id':8747,'name':'diversity'},{'id':9672,'name':'based on a true story'},{'id':10216,'name':'outcast'},{'id':12990,'name':'singing'},{'id':173276,'name':'dreamer'},{'id':233736,'name':'showman'}]"
364689,"[{'id':514,'name':'spain'},{'id':744,'name':'madrid'},{'id':1295,'name':'europe'},{'id':6054,'name':'friendship'},{'id':9714,'name':'remake'},{'id':11477,'name':'anthropomorphism'},{'id':14764,'name':'bull'},{'id':15101,'name':'based on children's book'},{'id':156702,'name':'capture'},{'id':186846,'name':'adaptation'}]"
479269,"[{'id':9716,'name':'stand-up comedy'}]"
470616,"[{'id':9716,'name':'stand-up comedy'}]"
400617,"[{'id':212,'name':'london'},{'id':1157,'name':'wife husband relationship'},{'id':1523,'name':'obsession'},{'id':6199,'name':'dressmaker'},{'id':7024,'name':'fashion designer'},{'id':13005,'name':'doctor'},{'id':13027,'name':'wedding'},{'id':15479,'name':'fashion'},{'id':167198,'name':'fashion show'},{'id':182410,'name':'haute couture'},{'id':208611,'name':'1950s'},{'id':240485,'name':'brother sister relationship'}]"
482004,"[{'id':2136,'name':'television'},{'id':7271,'name':'tv ratings'},{'id':9701,'name':'controversy'},{'id':9817,'name':'behind the scenes'},{'id':156203,'name':'sketch comedy'},{'id':222262,'name':'failed comedy'}]"
490928,"[{'id':9716,'name':'stand-up comedy'}]"
49809,"[{'id':4595,'name':'u.s. army'},{'id':5565,'name':'biography'},{'id':6092,'name':'army'},{'id':9672,'name':'based on a true story'},{'id':9682,'name':'history'},{'id':10768,'name':'lesbian'},{'id':158718,'name':'lgbt'},{'id':162365,'name':'military'},{'id':165614,'name':'lgbt in the military'},{'id':185454,'name':'us military'}]"
152047,"[{'id':6513,'name':'cartoon'},{'id':9887,'name':'surrealism'},{'id':18118,'name':'disguise'},{'id':33688,'name':'hunting'},{'id':188698,'name':'disguised as a dog'},{'id':188699,'name':'joy buzzer'}]"
128756,"[{'id':6513,'name':'cartoon'}]"
188763,"[{'id':6513,'name':'cartoon'},{'id':33688,'name':'hunting'}]"
24362,[]
300668,"[{'id':732,'name':'coma'},{'id':818,'name':'based on novel or book'},{'id':894,'name':'depression'},{'id':1196,'name':'florida'},{'id':1824,'name':'self-destruction'},{'id':1963,'name':'expedition'},{'id':1992,'name':'professor'},{'id':2035,'name':'mythology'},{'id':2766,'name':'mutation'},{'id':3184,'name':'alligator'},{'id':4375,'name':'transformation'},{'id':4551,'name':'swamp'},{'id':5404,'name':'meteor'},{'id':6898,'name':'quarantine'},{'id':8012,'name':'physicist'},{'id':9410,'name':'hybrid'},{'id':9872,'name':'grief'},{'id':10163,'name':'cancer'},{'id':11268,'name':'psychologist'},{'id':11469,'name':'memory loss'},{'id':14760,'name':'scientist'},{'id':34051,'name':'team'},{'id':41603,'name':'paramedic'},{'id':156091,'name':'missing person'},{'id':161271,'name':'beast'},{'id':161281,'name':'geologist'},{'id':161294,'name':'biologist'},{'id':161348,'name':'unusual phenomena'},{'id':200725,'name':'phenomenon'},{'id':201137,'name':'compound'},{'id':208364,'name':'missing husband'},{'id':238997,'name':'fauna'},{'id':242920,'name':'mysterious life form'},{'id':243655,'name':'flora'}]"
485517,"[{'id':207317,'name':'christmas'}]"
124117,[]
487156,"[{'id':3741,'name':'talk show'},{'id':9716,'name':'stand-up comedy'}]"
34220,"[{'id':9833,'name':'lesbian relationship'},{'id':34215,'name':'lesbian interest'},{'id':158718,'name':'lgbt'},{'id':187056,'name':'woman director'}]"
400106,"[{'id':6149,'name':'police'},{'id':228295,'name':'orc'}]"
399035,"[{'id':10410,'name':'conspiracy'},{'id':13008,'name':'train'}]"
488223,"[{'id':3741,'name':'talk show'},{'id':9716,'name':'stand-up comedy'}]"
432987,"[{'id':898,'name':'hip-hop'}]"
494368,"[{'id':9716,'name':'stand-up comedy'}]"
406563,"[{'id':2723,'name':'medium'},{'id':2849,'name':'key'},{'id':3358,'name':'haunted house'},{'id':9675,'name':'prequel'},{'id':13153,'name':'spirit'},{'id':208611,'name':'1950s'}]"
31615,[]
121870,[]
445571,"[{'id':1157,'name':'wife husband relationship'},{'id':1930,'name':'kidnapping'},{'id':3800,'name':'airplane'},{'id':6186,'name':'games'},{'id':10090,'name':'board game'},{'id':10123,'name':'dark comedy'},{'id':10226,'name':'neighbor'},{'id':15162,'name':'dog'},{'id':18249,'name':'game'},{'id':159480,'name':'fabergé egg'},{'id':179430,'name':'aftercreditsstinger'},{'id':239553,'name':'fight club'},{'id':243959,'name':'brother brother relationship'}]"
336843,"[{'id':818,'name':'based on novel or book'},{'id':1721,'name':'fight'},{'id':2158,'name':'maze'},{'id':2883,'name':'imprisonment'},{'id':4458,'name':'post-apocalyptic'},{'id':6564,'name':'terminal illness'},{'id':7281,'name':'shooting'},{'id':9663,'name':'sequel'},{'id':9826,'name':'murder'},{'id':9937,'name':'suspense'},{'id':10125,'name':'mad scientist'},{'id':10349,'name':'survival'},{'id':11038,'name':'trial'},{'id':12377,'name':'zombie'},{'id':13005,'name':'doctor'},{'id':14643,'name':'battle'},{'id':14674,'name':'vaccine'},{'id':14760,'name':'scientist'},{'id':14828,'name':'city'},{'id':15127,'name':'killer'},{'id':18034,'name':'desert'},{'id':18129,'name':'labyrinth'},{'id':18543,'name':'combat'},{'id':33452,'name':'trilogy'},{'id':40895,'name':'illness'},{'id':180443,'name':'cure'},{'id':186565,'name':'zombie apocalypse'},{'id':204967,'name':'runner'},{'id':213298,'name':'universal cure'},{'id':246466,'name':'based on young adult novel'}]"
399174,"[{'id':233,'name':'japan'},{'id':2041,'name':'island'},{'id':10121,'name':'stop motion'},{'id':15162,'name':'dog'},{'id':159602,'name':'garbage dump'}]"
422615,"[{'id':2136,'name':'television'}]"
497520,"[{'id':9716,'name':'stand-up comedy'}]"
433310,"[{'id':4379,'name':'time travel'},{'id':9694,'name':'halloween party'},{'id':10048,'name':'unrequited love'},{'id':181032,'name':'photo booth'},{'id':223202,'name':'do over'}]"
17571,"[{'id':1828,'name':'space suit'},{'id':2902,'name':'space battle'},{'id':3386,'name':'space war'},{'id':9951,'name':'alien'}]"
110775,"[{'id':1199,'name':'netherlands'},{'id':18330,'name':'nature'}]"
384521,"[{'id':1706,'name':'experiment'},{'id':3399,'name':'disorientation'},{'id':9882,'name':'space'},{'id':9951,'name':'alien'},{'id':14760,'name':'scientist'},{'id':156039,'name':'space station'},{'id':185406,'name':'sci-fi horror'},{'id':208507,'name':'alternative universe'}]"
22916,[]
338970,"[{'id':2041,'name':'island'},{'id':6956,'name':'treasure hunt'},{'id':9714,'name':'remake'},{'id':11322,'name':'female protagonist'},{'id':41185,'name':'heiress'},{'id':41645,'name':'based on video game'},{'id':41663,'name':'bicycle courier'},{'id':156091,'name':'missing person'},{'id':161184,'name':'reboot'},{'id':204150,'name':'peril'},{'id':208314,'name':'action heroine'},{'id':209714,'name':'3d'},{'id':211636,'name':'slave labor'},{'id':240303,'name':'father daughter relationship'}]"
426285,"[{'id':13141,'name':'based on manga'},{'id':161395,'name':'alchemy'}]"
458737,"[{'id':236,'name':'suicide'},{'id':242,'name':'new york'},{'id':1499,'name':'pastor'},{'id':1653,'name':'explosive'},{'id':2210,'name':'climate change'},{'id':2409,'name':'church choir'},{'id':2913,'name':'diary'},{'id':3065,'name':'minister'},{'id':3725,'name':'pregnancy'},{'id':3739,'name':'funeral'},{'id':4129,'name':'widow'},{'id':5950,'name':'christian'},{'id':6150,'name':'faith'},{'id':7464,'name':'alcoholism'},{'id':10093,'name':'priest'},{'id':10163,'name':'cancer'},{'id':11001,'name':'religion'},{'id':11011,'name':'morality'},{'id':11246,'name':'barbed wire'},{'id':14765,'name':'church'},{'id':14989,'name':'religious'},{'id':33457,'name':'alcoholic'},{'id':33577,'name':'environment'},{'id':41501,'name':'eco terrorism'},{'id':155816,'name':'ex-wife'},{'id':156388,'name':'environmentalism'},{'id':163758,'name':'ex-husband ex-wife relationship'},{'id':172504,'name':'reverend'},{'id':208304,'name':'cremation'},{'id':208591,'name':'abortion'}]"
502616,"[{'id':9716,'name':'stand-up comedy'}]"
395990,"[{'id':642,'name':'robbery'},{'id':703,'name':'detective'},{'id':818,'name':'based on novel or book'},{'id':1419,'name':'gun'},{'id':1930,'name':'kidnapping'},{'id':6149,'name':'police'},{'id':7002,'name':'vigilante'},{'id':9714,'name':'remake'},{'id':10950,'name':'shootout'},{'id':11221,'name':'blood'},{'id':15002,'name':'dark hero'},{'id':15009,'name':'criminal'},{'id':208397,'name':'death of wife'},{'id':240303,'name':'father daughter relationship'}]"
407451,"[{'id':818,'name':'based on novel or book'},{'id':5561,'name':'child prodigy'},{'id':9714,'name':'remake'},{'id':13130,'name':'teenager'},{'id':156810,'name':'science'},{'id':187056,'name':'woman director'},{'id':227981,'name':'mixed race'}]"
449176,"[{'id':237,'name':'gay'},{'id':566,'name':'sexual identity'},{'id':738,'name':'sexuality'},{'id':818,'name':'based on novel or book'},{'id':1862,'name':'coming out'},{'id':6069,'name':'class'},{'id':6270,'name':'high school'},{'id':9673,'name':'love'},{'id':10180,'name':'homosexuality'},{'id':10198,'name':'gay relationship'},{'id':10199,'name':'gay interest'},{'id':10624,'name':'bully'},{'id':10683,'name':'coming of age'},{'id':11870,'name':'teen movie'},{'id':13130,'name':'teenager'},{'id':14751,'name':'youth'},{'id':158718,'name':'lgbt'},{'id':163037,'name':'lgbt teen'},{'id':246466,'name':'based on young adult novel'}]"
447332,"[{'id':1643,'name':'deafness'},{'id':2407,'name':'fireworks'},{'id':3725,'name':'pregnancy'},{'id':4458,'name':'post-apocalyptic'},{'id':6038,'name':'marriage'},{'id':10656,'name':'child in peril'},{'id':13127,'name':'farmhouse'},{'id':15025,'name':'parenting'},{'id':50009,'name':'survival horror'},{'id':155625,'name':'silence'},{'id':156802,'name':'cornfield'},{'id':157314,'name':'psychological horror'},{'id':188953,'name':'sign language'},{'id':191988,'name':'sound'},{'id':244722,'name':'mysterious creature'}]"
399360,"[{'id':1994,'name':'wolf'},{'id':2219,'name':'ice age'},{'id':2526,'name':'human animal relationship'},{'id':3593,'name':'wilderness'},{'id':10349,'name':'survival'},{'id':10794,'name':'snow'},{'id':158017,'name':'saber-toothed tiger'},{'id':158416,'name':'boy and dog'},{'id':158591,'name':'injury'},{'id':201947,'name':'prehistory'},{'id':211482,'name':'bison'},{'id':248901,'name':'upper palaeolithic'},{'id':248902,'name':'boar'}]"
419831,"[{'id':1299,'name':'monster'},{'id':9717,'name':'based on comic'},{'id':10809,'name':'teenage girl'},{'id':18712,'name':'based on graphic novel'},{'id':157902,'name':'psychological'},{'id':170344,'name':'imagination'}]"
456750,"[{'id':1562,'name':'hostage'},{'id':171792,'name':'die hard scenario'},{'id':206691,'name':'buddies'}]"
437557,"[{'id':970,'name':'parent child relationship'},{'id':10266,'name':'prom'},{'id':10275,'name':'house party'},{'id':10809,'name':'teenage girl'},{'id':13130,'name':'teenager'},{'id':155722,'name':'teen comedy'},{'id':156777,'name':'teenage sexuality'},{'id':187056,'name':'woman director'},{'id':226226,'name':'prom night'},{'id':229522,'name':'losing virginity'},{'id':241368,'name':'mid-life crisis'}]"
268896,"[{'id':5373,'name':'damage'},{'id':6092,'name':'army'},{'id':9663,'name':'sequel'},{'id':10891,'name':'giant robot'},{'id':11100,'name':'giant monster'},{'id':14544,'name':'robot'},{'id':161791,'name':'kaiju'},{'id':183787,'name':'alien monster'},{'id':188178,'name':'teenage hero'},{'id':209714,'name':'3d'},{'id':223604,'name':'robot suits'},{'id':243638,'name':'aliens'},{'id':245449,'name':'giant creature'}]"
